Culture,Criticality,Criticality Modifier,Initial Known,Inter-Dependency,Dynamism,Size,Plan,Team Size,Cost-,Score-,Idle-
0.5561037638898243,0.42070070484627875,0.8774296690834753,0.5397133062362989,0.48303418841989054,0.11303840534568821,0.27803407926593104,0.3567717413245982,0.7179159706843324,0.7564929525374504,0.20874194018191114,0.0
0.7512151350927165,0.9383399843115221,0.5453557350482958,0.5191874543605774,0.3862885105901892,0.728830541929157,0.2975732512338918,0.49593098700950333,0.6491194185647956,0.6851829309655034,0.939386770567552,0.0
0.5946805631505537,0.40303156320542466,0.3663254658579721,0.25392895068328136,0.009377401673495545,0.6761882816895647,0.7662494622643187,0.43898523439562886,0.06813871796518756,0.46810308608053597,0.5937363667753622,0.04709576138147572
0.748187589538286,0.13089284564802228,0.03228380744109138,0.30542121227728014,0.6046177061341255,0.7590987653109038,0.31989014874932353,0.5158606427773483,0.7931085010768297,0.19528102368619893,0.819460050585617,0.20512820512820507
0.32049800380704974,0.8279544268559343,0.8730123874130917,0.07313892706673675,0.6349440307599366,0.8392380815638871,0.2807330566018834,0.4853519345267181,0.887949941849583,0.991595071444964,0.7038316133699287,0.4142011834319527
0.6804854326465074,0.9870639390140169,0.6516360765982594,0.024260806610277297,0.5897196589713601,0.7551017461000951,0.17858533277813993,0.7228125126745396,0.7448690380161289,0.5414651740739213,0.8108963879187753,0.36630036630036633
0.3549936631902133,0.25103195154277114,0.0017337078258194971,0.06998363007452846,0.1287535521076948,0.2794071501605758,0.6671261045059359,0.11501022469162003,0.4918498741405618,0.19384779711036113,0.43277370121136877,0.43833261710356675
0.4733341412203892,0.10373794382374435,0.1745255416503435,0.8794199760830235,0.8928852152924638,0.7455296362874846,0.2681607719107789,0.6349671871593314,0.5519156410152004,0.18428544858353857,0.7301378288854515,0.4023668639053254
0.7149632117875394,0.8237214747734906,0.2932363074352681,0.03891013346956407,0.4195753189130107,0.226221177382953,0.9683264552174669,0.044297374379597354,0.9604224491756981,0.7972889707943807,0.5023843678667689,0.17696589125160553
0.28644563368910625,0.5818298827325589,0.1260829778681366,0.8698820883662371,0.13151396327899856,0.11709515597573472,0.6645976737118363,0.25186340364055537,0.585189885990831,0.4051045474675352,0.14096491662739916,0.0
0.7162458149489879,0.7177163063928429,0.04177052921519986,0.12033917152144857,0.9284612892201636,0.6730201237856452,0.5723420479259953,0.6365308738120093,0.5613674956637411,0.254924768454544,0.706667911359665,0.4468864468864468
0.10486555555114552,0.6436622975827099,0.07109890460968926,0.42159751536183276,0.19102447410900603,0.3034828254144859,0.5713260400521244,0.47408994236932733,0.5316767074255114,0.28048786797303515,0.23647247499290705,0.12918379330593074
0.9633048933642303,0.574365066739536,0.21518832708047042,0.6336486784148995,0.8831170277663432,0.19975932476495994,0.4927226404734103,0.3505079374846044,0.46712180664254643,0.32685469565158404,0.4141509509168543,0.0
0.2234254617996605,0.9192808167568519,0.5771172971894547,0.46846092069194556,0.05540377562901677,0.07332973571541368,0.62044865909893,0.8974501772095633,0.6065361144934069,1.0,0.08288938595083681,0.015232292460015246
0.14293188769306053,0.5286029208271383,0.5985586933826283,0.3163279337626348,0.9754600766728491,0.9453265218398397,0.8877502049847749,0.5550760230646427,0.7936884822602706,0.989228250794834,0.5483392649931398,0.11410584300609884
0.4139347152494788,0.435998309437336,0.06182976031505161,0.6479980330388097,0.9651518991917017,0.9482571221157896,0.7094976383443206,0.549268889594435,0.29214103202453545,0.2237153851748783,0.7077887951195164,0.12474012474012466
0.35561564532215173,0.5341709940568059,0.718883402477488,0.9786666102269844,0.9718855947396042,0.33933578996826397,0.012025975913729559,0.4336204402078949,0.23991633560718084,0.47100921769869364,0.3301656652836365,0.0
0.40250587466796395,0.027159872715518008,0.25180652811691007,0.6573215332289495,0.5745746046145589,0.9581756031749227,0.03186122907874056,0.0438047006426473,0.45532647884621547,0.08961922844871317,0.4743285580765503,0.46153846153846156
0.24743739685517052,0.8005075371275784,0.3961910762093749,0.8887567843379026,0.4513976143832763,0.5538183696954195,0.4329115082052445,0.36686543566746466,0.30320687497048127,0.4403918354159796,0.5690236847252642,0.5207100591715976
0.3704623595185722,0.2472451030182079,0.6482883264015161,0.4335366523352966,0.8548446292390601,0.9643698455307896,0.5637432337946798,0.045949042708018806,0.6117138086002191,0.6412795895453036,0.575548594286109,0.0
0.9540514285687683,0.8051555735822771,0.370383474925264,0.5712440124169493,0.35942433286712316,0.008854079103688517,0.987462652048952,0.23056943224143633,0.9322653334471536,1.0,0.15246745833376343,0.9804539722572511
0.5152904738101606,0.5249697570655546,0.0550256865929194,0.6796205192466078,0.9462234643147334,0.33303534938857193,0.03534210925905246,0.06508598971626267,0.11325122036420077,0.12048210550289416,0.2264503551323419,0.5128205128205129
0.9012144908198032,0.5482083279910172,0.08716608565974004,0.6552009888919149,0.4499765240549891,0.20246294089888617,0.036629420829545456,0.8328164282533016,0.04520838086765244,0.08548136521099416,0.49746914647101004,0.97165991902834
0.9078765579607232,0.7303577360906994,0.6384356121817526,0.883728844887448,0.7377706097876945,0.3899181513793988,0.41967196011596264,0.7739221277710029,0.3348997887753631,0.6013598798856647,0.4687941195810879,0.0
0.4871049872745984,0.220055783043288,0.7521186825524719,0.6206665485089987,0.4614986846735398,0.5123667804439144,0.2466178410708061,0.5474475385121345,0.3122349610304196,0.26669457176398487,0.4647847985119759,0.0
0.22942508210480517,0.13802684494980244,0.6800710472829782,0.635086784642105,0.07704166448843064,0.2892299012688062,0.9958978449640933,0.6128566892731927,0.4501243610416509,0.7043389028626914,0.41286561470368677,0.5235042735042735
0.4533052154892341,0.4585904342605758,0.3596617355409233,0.4184266297227742,0.6949021690442606,0.0844370932597327,0.3684782540223813,0.7534483877307279,0.14676341982737562,0.31614404388569173,0.23588778124363474,0.21978021978021983
0.247579171723447,0.8534092251921214,0.05548024876288671,0.86342930294581,0.26155813771423986,0.7024080440673605,0.27029213100729677,0.9286841405659206,0.19931144109177945,0.17078879370584976,0.48647435737807804,0.0
0.7207969646994172,0.29157965392426644,0.48974549876665463,0.8856346696387429,0.8196178883544503,0.8522592830539486,0.3218764703573087,0.40491324642433835,0.2550354809301324,0.350458650320469,0.8173524771259846,0.686070686070686
0.18771926304701547,0.7696399990243392,0.42579624833322594,0.4598940902259996,0.5423782732017359,0.7277930983624195,0.533640745585077,0.6800959699372413,0.5722924867898094,0.8859708844988685,0.4619394475460935,0.3044871794871794
0.8739813562809324,0.38807994480675667,0.6198045815011554,0.9125228874509485,0.7826845221126156,0.026232154968646615,0.9146208444092783,0.5761497711748436,0.4302862592915415,0.8699768615232895,0.2611904273968832,0.8087706685837527
0.9213950387981484,0.8857489213035245,0.5389680525755361,0.7674085236681223,0.8748486276002813,0.7585935997082638,0.3739496787456533,0.6381103557044696,0.6321370712922745,0.7276251500115348,0.8099539460459925,0.0
0.45958004213386905,0.7033787072884581,0.048104156774275264,0.6648520007450495,0.38871672893736464,0.3825179472492136,0.24582125158013857,0.6829557494838916,0.5207575031066481,0.13072934181563192,0.3855369027306732,0.40485829959514175
0.35353865803930706,0.6515963205853876,0.3889801390912916,0.3422138040408137,0.5523223260515011,0.32950152808917266,0.8716079349434056,0.6291869638828831,0.4493151359072025,0.7040700701608104,0.5359596161102586,0.5456296137798224
0.9949786491971624,0.9628566107941239,0.8695278627145604,0.041587961697248876,0.02006266491966091,0.1237955941806298,0.24063974836279067,0.8470718418704524,0.07905415652612857,0.4453651070058928,0.27964022722357224,0.0
0.7381319865705781,0.6771891413591078,0.33209670115977274,0.09835723751769176,0.2777239931775213,0.624831336420176,0.0117097509765135,0.8516019975412952,0.32795134697370576,0.11346398293288797,0.7497242324853685,0.8906882591093117
0.2224087814484249,0.9663682657318438,0.5730883862478542,0.24128643545677397,0.5521566211013725,0.034423230418959894,0.19614158979133656,0.37609578435390956,0.4136508750336507,0.3692526618534657,0.07325412045166299,0.7347876004592423
0.4031537308069727,0.9439871011952657,0.49864556987055664,0.7584321548194864,0.4009553812236042,0.7114945001508209,0.2241792978217274,0.5793125527404407,0.16836496477229534,0.3539433346030034,0.7578754590547301,0.7692307692307692
0.06483875681254292,0.2713042059624746,0.23370506297117022,0.2276816825617929,0.34545970156722994,0.9339987266538877,0.9583915945993835,0.3538052579782369,0.15776502449320906,0.35926663575387097,0.5321405649430918,0.7479170703352064
0.43196036004671223,0.9144079412904689,0.45935294522226056,0.646923501405312,0.23335720936459192,0.12417232944001999,0.9661337833013679,0.622922265089511,0.1488454415425957,0.7515115343860485,0.30212396308953976,0.4120479229649535
0.6751963719356889,0.3692233065954664,0.3854119492962509,0.6645656994196985,0.020225581303079943,0.1386764409711262,0.8422126135999602,0.6598366051239418,0.6293153899342581,0.6591474765660014,0.4345857134840102,0.6220645026615177
0.9985365190125558,0.7919332252006044,0.03948681887932093,0.5772184808232786,0.8790114319602828,0.7999657230504028,0.7803909716919819,0.689584790085485,0.11323235255039688,0.25962957332512315,0.828718367830761,0.5758722152164775
0.12779566160323697,0.9093873331403849,0.9517477135906331,0.37850442626821434,0.13670156085037477,0.8485780034158541,0.7708037412240154,0.6753877462492079,0.9996289527445874,1.0,0.5581969204659284,0.6700096020484371
0.4763459054313781,0.4072312226203235,0.42955660964821885,0.4353077635332653,0.002803279501910172,0.7544451106543881,0.5740167006832427,0.632391905916396,0.7021011787576356,0.48532161204387536,0.604552270522142,0.0
0.026054924615001585,0.47099826657708943,0.05716586378693023,0.43762825734297095,0.09473856085329324,0.8144122430290145,0.18239539500617563,0.14953753872017617,0.13433550845771902,0.11798639789575507,0.2504590095703538,0.34188034188034183
0.31206593007824124,0.8795815103260889,0.4876928715402795,0.2720828898441108,0.8353888181584685,0.7722480459835332,0.8936052254054803,0.6416189845004939,0.9762258367839307,1.0,0.6608471340582807,0.6963014412224345
0.532729387913642,0.8184598194147368,0.6071781199129075,0.31739155626699,0.9378975953443449,0.5804457757789111,0.1947060826262661,0.1715187754666887,0.31130991217265247,0.5189108626590502,0.6775698011313933,0.8333333333333334
0.519813463273892,0.8901278374786518,0.6614900293745698,0.52466067337131,0.36055438371902604,0.3719467220753564,0.5884090236216617,0.44530257216613645,0.029040560588190933,0.9219913333769411,0.46535390155980677,0.40025015634771727
0.5585111829107511,0.942969636628239,0.5533904554324275,0.9993145525084571,0.8441715352959572,0.09392395064281567,0.5443389232803886,0.3485095746842215,0.1425929689174591,0.7041531743592461,0.2382551656155006,0.2845709204090707
0.9942548185588284,0.5036337883814789,0.476266656102321,0.3348668871039292,0.8777089672845,0.27492200198767625,0.5302718040464575,0.024955444914649627,0.2076774942703462,0.5137881161804578,0.7277538293238004,0.6391675956893347
0.9257716181245119,0.951514367623029,0.3025667918314995,0.3494533814855616,0.37061997902596777,0.24419150860546135,0.7803008683175335,0.25699015652008894,0.1455861534358719,0.5864054638402454,0.6213634271405184,0.7560084000933344
0.30027983755675947,0.7167252313978355,0.31466531309944357,0.8035419947770551,0.9858222786149561,0.7716692364491681,0.7938411192024433,0.25414514993596893,0.3286923028271027,0.6571337958117408,0.56848573116071,0.7196370159333122
0.7742349057004024,0.19150060051783346,0.29797104500298033,0.6277486443738698,0.18313376672834614,0.5344266353967533,0.7694689749973287,0.8948669143276159,0.9812228258460073,0.6073334543805676,0.7615007637258393,0.4433760683760683
0.18223791418214097,0.1892131280365773,0.18112910242970315,0.3422856674510316,0.3986717093588713,0.6101019176258607,0.8444181900310878,0.4764854839063324,0.6891997292013639,0.41278058908383836,0.5368431697376215,0.540223135642983
0.49072814879148785,0.09400211265242375,0.915619577761527,0.7790392808446029,0.7410966667808114,0.21205902900020435,0.1810928338397484,0.9295331008447802,0.6483315507162631,0.24977232546353176,0.45934259049739457,0.34188034188034183
0.38050644317744164,0.48448631298354405,0.6826666903386823,0.5657274090137395,0.9294589390929118,0.427704963650706,0.12311021416426038,0.9673488189294487,0.6126425768296269,0.5496026024782371,0.3221464193559075,0.0
0.09207780217132855,0.31590293506243816,0.13116153414400444,0.13660712310813028,0.9403713080619087,0.9375043579713701,0.07229415217460933,0.65676905731531,0.957999529166179,0.15296042194879217,0.5772899317124186,0.7407407407407408
0.3634825767462396,0.4482952247370694,0.9198926222431422,0.559941596071546,0.9290463776851045,0.15943808262045034,0.1962276828382553,0.9664882787256858,0.35675985118493736,0.48130963129926263,0.20032536847113847,0.1337792642140469
0.8820662285715475,0.8919242901221032,0.9536462269656536,0.8091626362211866,0.18678642213225027,0.15729484647291325,0.5557348967684174,0.039848031547676466,0.18587050597389798,1.0,0.5458376394858944,0.5128205128205129
0.32766176447512285,0.558802818777978,0.6207717850799807,0.4172996588318417,0.738584581391681,0.46208605472126996,0.46759929076803186,0.03437017876111004,0.6012618921468094,0.5336953621881514,0.6591327891128577,0.4175824175824176
0.15761782422747528,0.8958777897333038,0.30396359943801976,0.3470506516902959,0.12295082479179809,0.12183300230750116,0.6932698340500786,0.7039078005036635,0.9142191154847107,0.7359403835977038,0.17154459569187092,0.5364891518737672
0.9504973010729144,0.5082204453553962,0.725713235950235,0.6476083879479391,0.8366986404597422,0.06988839041761985,0.4338979809936916,0.23757168638062653,0.3822705168898355,0.5790545806260193,0.39944134627258226,0.8322824716267337
0.304229705954255,0.8309638525711873,0.137497118526702,0.7326891628617545,0.570402918162151,0.9342611439388506,0.9864103643312787,0.0582381400514167,0.9883197130888917,0.5263123330622205,0.6644795762553264,0.0222965440356744
0.8010781986996516,0.44062145592233604,0.10656315602136701,0.8669932511005403,0.9622757065396503,0.2901746435510534,0.8457880383110121,0.176943288259497,0.5742333306341997,0.40283956455755854,0.4804326710593811,0.0
0.23032522955374946,0.14037653318063048,0.37360140370245365,0.12776682736689704,0.021872143995084192,0.24782258962596126,0.23591104174617084,0.8119641153560685,0.9491448906097733,0.23083744889804733,0.09147768203964378,0.25641025641025633
0.34110374164301505,0.39752688307616646,0.5556323584592875,0.5715949240156094,0.7119921266676598,0.5843927856274032,0.6048083451303543,0.48401709320846875,0.34920382635143954,0.6301173330770392,0.5523273912927059,0.1538461538461538
0.20301102377803004,0.10320767549220078,0.9710714753034155,0.9199003470378806,0.614560356407832,0.12726191884792937,0.7257778695944398,0.9387161035820522,0.5939220938810829,0.7469909826272222,0.21589635191440956,0.31357177853993135
0.6379159858751935,0.47223920630654304,0.8962106342037486,0.095082456847848,0.14705430836330335,0.9390149733851039,0.562216553795325,0.06537980688131173,0.3401375153413285,0.9400153280666056,0.8425120676568782,0.34915439170758317
0.26472592914144344,0.18381411600188624,0.3708371785491529,0.48102751590822335,0.7123538176246444,0.13799717742437767,0.4452762455254473,0.40631376349818604,0.9491451942876563,0.4253475822872265,0.28024905994728894,0.8407871198568874
0.4379227894868525,0.2194796436100903,0.7600313145531835,0.05652763573032904,0.12476086720230395,0.43093275693821165,0.7514273737832612,0.6019668151132872,0.9319733967506025,0.9096875328703322,0.4643877812030351,0.003789314134141801
0.3676028552350109,0.43151986797044517,0.26213855843192035,0.3994876906776542,0.7610228072709604,0.7149160991630688,0.5581694364526311,0.47397550220757245,0.11011310577295585,0.29856229754743646,0.5808640904384174,0.19692307692307692
0.3990573753727408,0.19041391973507116,0.6914570351351472,0.6782126201982186,0.4271709630780264,0.6955478135281468,0.24012209463445022,0.019039299302004875,0.6828390376706918,0.3343928601858607,0.646982959184971,0.21978021978021983
0.2402912967075097,0.8724543437126671,0.606425922861094,0.5916540389710312,0.5978951508464384,0.42495914971017046,0.008642755629464927,0.6525555884618633,0.7533742050429901,0.5504861314899956,0.3931670889272808,0.0
0.632041467814161,0.9549578280431205,0.15164073413916324,0.4957122372471564,0.6045493249357456,0.17027381491095828,0.8532535103264869,0.13589445132499722,0.4647977078961012,0.4869908127722677,0.44563390370161676,0.2722940776038122
0.3622443228743635,0.6076175030737642,0.12213299453927906,0.5463438130695677,0.19989609142650133,0.42297475791012806,0.9079352182908288,0.9611750821211357,0.554045388792451,0.3918295488262871,0.4301930555144624,0.0
0.7886081022188655,0.8733789297112421,0.9219468493586871,0.19764313323159732,0.2175228525136811,0.8286576895608377,0.7343860160068838,0.2928052368389237,0.010828016032171428,1.0,0.6410781375300267,0.8155699721964781
0.8066665989598089,0.6554302673666089,0.3806285636142732,0.7348367962251794,0.9062436981380437,0.11318621942854323,0.6233567893735373,0.8254089239147178,0.3201016295133168,0.4984105578999655,0.4031947642967274,0.30250648228176324
0.3278526568335657,0.7213068978145982,0.8267050330311169,0.42873408783687383,0.6045104226780083,0.8186470613480957,0.40049681502676515,0.2722303790591911,0.9388228075063823,1.0,0.5741054434465009,0.8495981630309989
0.22934441169585595,0.6074423499391678,0.6614574147895727,0.8911116768440364,0.8152734097573751,0.662494812447494,0.3870148978502209,0.6345699672578236,0.218231484158822,0.5094257708707253,0.49812398672289565,0.276923076923077
0.1929346870295917,0.494043975427788,0.5256475936051102,0.2616255375417289,0.694674995241664,0.5401554168581142,0.3366754314345558,0.39498697119798487,0.5572106647741407,0.49078169758945356,0.4611080549540032,0.3650586701434159
0.7524255426930399,0.4856181929629033,0.05058464553609421,0.18794737845973142,0.31309617922979216,0.39151930676571167,0.9302526350451049,0.3811802317305536,0.4391213469768763,0.2908332300876025,0.6001601141592258,0.7924437685103659
0.9258266650355794,0.9522596935827146,0.5579101000361769,0.5906890055138032,0.24500901039118117,0.10382556470543902,0.3668707831223782,0.45077513407765113,0.8586963430204727,0.7973674332109256,0.42565042736437797,0.4347826086956522
0.23689436146135834,0.8609081014598918,0.9573581768201844,0.17954057812631552,0.5250615444379836,0.1967534221948093,0.6803585674759651,0.560776830892802,0.8573420773143591,1.0,0.37513191529635126,0.6495726495726496
0.36325916535833025,0.6390929928902804,0.7208511181847105,0.1264538487924065,0.9662747469793619,0.9894021869810872,0.2403218931662946,0.21123721475733737,0.3839073742837087,0.4004252617593628,0.7848932065530796,0.586080586080586
0.32085167237440837,0.7643883248731145,0.8159963857969548,0.0793295448470901,0.5636725518279267,0.8825861791412682,0.7334471891340165,0.600795884866487,0.9080368451624884,1.0,0.7558500572528524,0.04158004158004149
0.07245097555233615,0.9734530812608129,0.4157242413591431,0.29728081411213936,0.5666384668927377,0.5914934729637827,0.9977216519172181,0.4228812836307947,0.5932500376141304,0.9886323040438116,0.26410214050547826,0.004592422502870311
0.6628373097338504,0.15059737905316872,0.8944486575190501,0.00063125436662681,0.20113130357586206,0.731921470417471,0.3190871884111982,0.6292617240754207,0.4273753218594938,0.4498380946454182,0.8287450107957183,0.6759906759906761
0.0015910775467886662,0.8094484247965928,0.07541079408216533,0.2698598143133767,0.17985155652834006,0.7339400350450935,0.5981529653921099,0.41754917881905695,0.7873355735242357,0.3359771836483689,0.2419457983288688,0.06993006993006987
0.1687688272040635,0.36531886883099085,0.07022107633290464,0.6401999075984285,0.16365872856090824,0.5245515153529662,0.6807432762613025,0.8207103902238125,0.5008363313829572,0.2650503471436538,0.42185595772771256,0.0
0.8326516998941634,0.8485143912166845,0.17231403141372548,0.15237727148783664,0.6458242461393108,0.13755551054061188,0.6024906689380259,0.974251527070082,0.9793632940113832,0.5201303477739896,0.5160189930741791,0.6273338312173264
0.05921563199463886,0.0687906630751638,0.2843988366457644,0.41970621688101883,0.6668837064489127,0.42177604285364023,0.34412821341505373,0.15449762992698113,0.20595951454250316,0.2291082099599559,0.25590246620137297,0.25641025641025633
0.7085221402780641,0.2925064532895356,0.32722494933843727,0.3211449178617495,0.6468698065243913,0.41677066687188735,0.6398987142922304,0.24852570435420163,0.7149478113456207,0.4490565707451061,0.6177343048721902,0.7345286292654712
0.924346720551333,0.27376842631306675,0.39661964809156003,0.4036268095722543,0.4242988965474227,0.5617258105268544,0.9865180446126094,0.3341243953102435,0.39116450172328054,0.615647967633429,0.6885448910124653,0.045696877380045735
0.6090336965739839,0.8919347789639849,0.629452285502053,0.062449169916939606,0.6888101432154934,0.37693151207352504,0.248270047509085,0.5513256869447785,0.14317621415396076,0.5269619081249893,0.4736304859487305,0.9049773755656109
0.7024287693612435,0.1799945301718513,0.4686531417488975,0.22593634283628383,0.3565166982769854,0.8071091470704725,0.7993876215967924,0.20657179961401195,0.9444378466138311,0.7616913816321811,0.6050365148517317,0.7545694458019744
0.7050847215798745,0.08634391799518826,0.7992010996108017,0.6590325774220753,0.6477460930691686,0.18702855171259025,0.49858368770718586,0.1416325758930994,0.4003052375740327,0.4533219826406335,0.5381687992231398,0.6923076923076922
0.24903178917748525,0.680148253003979,0.9530639676338288,0.602899826307501,0.3636883546626096,0.2543622925565241,0.1355463024646676,0.4042278535028737,0.9897091880286765,0.664136465454896,0.3747274970825633,0.5429864253393665
0.7784903237019719,0.005800083818659152,0.2508922351845857,0.27637273496494363,0.566951761966501,0.9716346882628012,0.9883919630795671,0.4253038228710728,0.6894484140586649,0.447944285050673,0.7945664260398339,0.01625135427952327
0.7696690036912508,0.7261602721131923,0.11854813176384327,0.2888497022310341,0.908057716626301,0.7124816839464729,0.13343845718074332,0.9260447958412003,0.8742594499872134,0.2076877136972049,0.6263364849122428,0.1398601398601399
0.24273278967201395,0.7386027950547301,0.011305792343258458,0.15273410860223136,0.6173139678457924,0.8649528050768464,0.05384767818268177,0.8490751470275631,0.7065553934092506,0.12391290498179652,0.43958787450148684,0.3496503496503497
0.4329208916458429,0.5990859308970498,0.633219229161762,0.40726802022511155,0.24719430565983003,0.6753513885752755,0.989341952600085,0.5102511913962158,0.9777669405337694,1.0,0.6625734973755504,0.503235082674335
0.5346217738828156,0.3232795614472552,0.529407681715537,0.9667674668144298,0.013317223729167327,0.749542421160491,0.7043266336590895,0.8950364199136727,0.8416503366158278,0.6545649043779198,0.7091971510872169,0.0222965440356744
0.6900030957476079,0.7631327178948556,0.5176447538308128,0.2782280519263224,0.4079366985188727,0.8734159213860815,0.9021264743445429,0.7531025063692971,0.1614863488803311,0.9023465111619369,0.8041355971954429,0.051282051282051266
0.3111883317633357,0.7980786395060774,0.16304171258904565,0.47574842645288296,0.6908235474871866,0.9737112781586472,0.45701624697591736,0.6738823280383479,0.1183578862837873,0.25437168924512005,0.628845316474004,0.40293040293040283
0.03847164870680286,0.34052249418743163,0.4137635556846503,0.22627377797894954,0.003925485594248879,0.7809758273476413,0.028213853589227678,0.7702735702401128,0.16994912707346077,0.19863928332442068,0.20713095234674114,0.25641025641025633
0.7085295029769717,0.6544553158152632,0.820586036827026,0.47844906686994326,0.9806401538465153,0.0017165051700016587,0.026801634285784193,0.1402751019004851,0.5489483065667178,0.5887298147378746,0.028749975177865105,0.0
0.9319836224996441,0.7393116396621427,0.35833790718907244,0.16830013656445653,0.6101933606710532,0.847972931966711,0.40212877327650065,0.8731037359658206,0.1497352199642552,0.349121734967575,0.8221351932531235,0.1883830455259027
0.4244943881258336,0.4216750555275879,0.2333573372192107,0.6469103233321593,0.5624701684094785,0.3638212003364756,0.9291474611740796,0.5035803130132482,0.7293354756284837,0.5489855905350368,0.46205413319446836,0.0
0.41480817877803033,0.9520560823930344,0.4452863899960191,0.3121337137720336,0.5423182128836849,0.3532770261686431,0.3390538554034176,0.33285245247211526,0.1287446368087276,0.5419342832232718,0.4800917210434131,0.4791929382093317
0.23292841629953942,0.23024422310572212,0.23311469857865386,0.5955315975353818,0.5486834704771748,0.9099924208832714,0.4522353619194619,0.21417810684070937,0.9842573272443681,0.3078549074267491,0.5390073897294945,0.63003663003663
0.2024539123796647,0.9081486028023495,0.04711516215750744,0.8499590621268949,0.49326204226057146,0.06548729954198207,0.06264188699653439,0.31844383843204116,0.8448598321060782,0.16261306220098778,0.08704499896524871,0.0
0.5463672898193717,0.1771019538959182,0.6459671479148934,0.12997190397581648,0.766647490197068,0.8254601878365231,0.6476857055744484,0.4063563135621222,0.477200543789995,0.6617794260576672,0.7416498585758522,0.7299843014128728
0.9807265224079336,0.030361980560998925,0.49554496158944095,0.9891992410497827,0.6415543330421537,0.836917699773343,0.9876939003294772,0.5055469126429083,0.4989145460903318,0.6153643919515784,0.782765391368416,0.0
0.6087596282702388,0.8188702991750335,0.48805688232268585,0.23210089630745045,0.3726424276760917,0.13084011712674204,0.9973105489002206,0.08717520695472714,0.9196767258068522,1.0,0.4107010692899471,0.40869945993285645
0.47207092517651306,0.08756026669171968,0.5069664169359152,0.7729529777166079,0.6304945764605172,0.5688808863990721,0.5103994794910431,0.08386476823845168,0.3757439748573135,0.4501191476470558,0.6342386676417788,0.08468595624558928
0.37472112393886137,0.07914225114678419,0.05044826377746314,0.9800233725595109,0.49902282222287864,0.9239174979134861,0.3949679830917231,0.8517245381753237,0.8206415014336466,0.16307350274382257,0.6339526661478928,0.1923076923076923
0.11590903781925055,0.9179939720204404,0.2032049560855822,0.389433690176181,0.5522908163914236,0.3937263850272762,0.014448686947284628,0.2439192787179124,0.9582439673840027,0.3754013085164587,0.17216182453405696,0.8284023668639052
