XN_MRE,XN_ACC,XN_PRED40,MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.31237113402061856,0.6968920217878884,0.5714285714285714,35.24,12.9,50.0,160,absolute_error,1,7.0,9
0.8976435935198821,0.4017942966997757,0.0,74.98,3.69,0.0,50,absolute_error,9,2.0,5
0.514580265095729,0.6129445690483819,0.2857142857142857,48.97,10.28,25.0,110,absolute_error,4,2.5,18
0.8257731958762885,0.4322332585709708,0.0,70.1,4.64,0.0,70,poisson,16,4.5,14
0.8172312223858614,0.4360781800704902,0.0,69.52,4.76,0.0,180,poisson,12,1.25,11
0.572901325478645,0.5712912528035885,0.14285714285714285,52.93,8.98,12.5,10,absolute_error,5,8.5,19
0.8108983799705449,0.43896187119512975,0.0,69.09,4.85,0.0,30,squared_error,20,3.75,19
0.5687776141384387,0.5741749439282282,0.14285714285714285,52.65,9.07,12.5,100,squared_error,6,3.75,1
0.8827687776141383,0.40788208907401474,0.0,73.97,3.88,0.0,100,absolute_error,13,3.25,13
0.8085419734904271,0.4402435116949695,0.0,68.93,4.89,0.0,100,poisson,16,4.75,11
0.8245949926362296,0.43287407882089074,0.0,70.02,4.66,0.0,20,squared_error,16,7.0,10
0.8200294550810013,0.43479653957065045,0.0,69.71,4.72,0.0,180,poisson,18,8.75,3
0.8266568483063327,0.4319128484460109,0.0,70.16,4.63,0.0,120,poisson,18,2.75,2
0.8142857142857141,0.43735982057032996,0.0,69.32,4.8,0.0,170,poisson,14,10.0,2
0.8926362297496317,0.4037167574495354,0.0,74.64,3.75,0.0,60,absolute_error,17,9.0,5
0.8022091310751104,0.4431272028196091,0.0,68.5,4.98,0.0,10,poisson,11,3.75,2
0.8941089837997053,0.4030759371996155,0.0,74.74,3.73,0.0,140,absolute_error,17,1.75,13
0.8802650957290131,0.40884331944889457,0.0,73.8,3.91,0.0,70,absolute_error,18,4.0,7
0.81060382916053,0.43896187119512975,0.0,69.07,4.85,0.0,90,poisson,10,2.0,7
0.40265095729013245,0.6901634091637295,0.5714285714285714,41.37,12.69,50.0,120,squared_error,3,2.0,1
0.8157584683357879,0.43671900032041006,0.0,69.42,4.78,0.0,140,squared_error,15,0.25,15
0.8085419734904271,0.4402435116949695,0.0,68.93,4.89,0.0,170,poisson,18,3.0,1
0.8876288659793813,0.40595962832425503,0.0,74.3,3.82,0.0,200,absolute_error,18,0.5,15
0.476141384388807,0.6430631207946171,0.5714285714285714,46.36,11.22,50.0,190,poisson,4,6.5,17
0.7926362297496317,0.44729253444408845,0.0,67.85,5.11,0.0,100,squared_error,18,7.5,19
0.819440353460972,0.4351169496956104,0.0,69.67,4.73,0.0,40,poisson,12,3.0,13
0.9098674521354934,0.3969881448253765,0.0,75.81,3.54,0.0,90,absolute_error,12,5.0,15
0.925184094256259,0.3909003524511374,0.0,76.85,3.35,0.0,10,absolute_error,11,5.25,7
0.7438880706921944,0.4713232938160846,0.14285714285714285,64.54,5.86,12.5,70,absolute_error,7,5.25,2
0.4399116347569955,0.6735020826658122,0.5714285714285714,43.9,12.17,50.0,30,squared_error,4,6.75,7
0.2893961708394698,0.6888817686638897,0.5714285714285714,33.68,12.65,50.0,30,squared_error,3,5.25,5
0.8209131075110455,0.4344761294456904,0.0,69.77,4.71,0.0,90,poisson,16,8.0,10
0.7698085419734904,0.4585068888176866,0.0,66.3,5.46,0.0,150,absolute_error,7,4.25,12
0.879823269513991,0.4091637295738545,0.0,73.77,3.92,0.0,140,absolute_error,18,4.75,14
0.49617083946980844,0.6270426145466197,0.2857142857142857,47.72,10.72,25.0,160,squared_error,5,8.0,5
0.8013254786450662,0.443447612944569,0.0,68.44,4.99,0.0,40,squared_error,19,3.5,15
0.500441826215022,0.6238385132970201,0.2857142857142857,48.01,10.62,25.0,120,absolute_error,4,7.25,3
0.8128129602356405,0.4380006408202499,0.0,69.22,4.82,0.0,100,poisson,20,3.0,6
0.8790868924889542,0.4094841396988145,0.0,73.72,3.93,0.0,130,absolute_error,17,8.0,14
0.5422680412371134,0.5927587311759052,0.14285714285714285,50.85,9.65,12.5,160,absolute_error,4,2.5,5
0.8042709867452135,0.44216597244472927,0.0,68.64,4.95,0.0,160,squared_error,13,2.75,15
0.33505154639175255,0.7013777635373277,0.5714285714285714,36.78,13.04,50.0,100,poisson,3,4.5,11
0.8134020618556701,0.4380006408202499,0.0,69.26,4.82,0.0,200,squared_error,12,0.75,16
0.8126656848306331,0.43832105094520984,0.0,69.21,4.83,0.0,180,squared_error,13,1.0,12
0.7980854197349042,0.4450496635693688,0.0,68.22,5.04,0.0,30,squared_error,9,9.75,6
0.5287187039764358,0.6023710349247036,0.14285714285714285,49.93,9.95,12.5,40,poisson,6,2.5,16
0.563622974963181,0.5776994553027875,0.14285714285714285,52.3,9.18,12.5,140,squared_error,6,7.0,3
0.2924889543446244,0.7862864466517141,0.5714285714285714,33.89,15.69,50.0,60,poisson,2,6.0,12
0.46185567010309275,0.656520346042935,0.5714285714285714,45.39,11.64,50.0,80,absolute_error,3,8.5,12
0.827540500736377,0.4315924383210509,0.0,70.22,4.62,0.0,160,squared_error,18,5.75,10
0.8908689248895433,0.40435757769945524,0.0,74.52,3.77,0.0,120,absolute_error,19,2.5,17
0.8818851251840941,0.40820249919897467,0.0,73.91,3.89,0.0,180,absolute_error,10,1.5,9
0.5618556701030927,0.5789810958026274,0.14285714285714285,52.18,9.22,12.5,140,squared_error,6,1.25,5
0.8128129602356405,0.4380006408202499,0.0,69.22,4.82,0.0,150,squared_error,13,6.25,5
0.902061855670103,0.399871835950016,0.0,75.28,3.63,0.0,110,absolute_error,12,4.75,17
0.9138438880706921,0.39538609420057674,0.0,76.08,3.49,0.0,130,absolute_error,9,9.75,8
0.8181148748159056,0.4357577699455303,0.0,69.58,4.75,0.0,190,poisson,11,7.25,4
0.7891016200294549,0.4492149951938481,0.0,67.61,5.17,0.0,40,absolute_error,7,6.25,2
0.8992636229749631,0.4011534764498558,0.0,75.09,3.67,0.0,30,absolute_error,20,4.5,20
0.893961708394698,0.40339634732457547,0.0,74.73,3.74,0.0,30,absolute_error,13,9.5,13
0.8120765832106037,0.43832105094520984,0.0,69.17,4.83,0.0,80,poisson,20,6.25,5
0.8774668630338732,0.4101249599487344,0.0,73.61,3.95,0.0,110,absolute_error,10,4.5,15
0.8154639175257732,0.4370394104453701,0.0,69.4,4.79,0.0,20,poisson,13,0.0,2
0.5131075110456553,0.6142262095482217,0.2857142857142857,48.87,10.32,25.0,40,squared_error,5,4.75,19
0.5337260677466863,0.5988465235501441,0.14285714285714285,50.27,9.84,12.5,20,absolute_error,5,3.0,9
0.8123711340206184,0.43832105094520984,0.0,69.19,4.83,0.0,100,squared_error,16,7.25,6
0.2860088365243004,0.631528356296059,0.5714285714285714,33.45,10.86,50.0,80,squared_error,2,4.5,15
0.7789396170839469,0.45402114706824737,0.0,66.92,5.32,0.0,10,squared_error,14,1.25,18
0.11973490427098675,0.7161166292854855,1.0,22.16,13.5,87.5,50,squared_error,1,2.0,14
0.8294550810014726,0.43063120794617105,0.0,70.35,4.59,0.0,60,squared_error,16,0.0,20
0.8170839469808542,0.4360781800704902,0.0,69.51,4.76,0.0,150,poisson,20,1.75,5
0.8212076583210604,0.4344761294456904,0.0,69.79,4.71,0.0,110,squared_error,9,1.5,4
0.7812960235640647,0.4527395065684075,0.0,67.08,5.28,0.0,20,squared_error,9,8.25,18
0.5362297496318114,0.5969240628003845,0.14285714285714285,50.44,9.78,12.5,10,absolute_error,5,7.5,18
0.8069219440353459,0.44088433194488946,0.0,68.82,4.91,0.0,170,squared_error,20,9.25,13
0.9086892488954345,0.3973085549503364,0.0,75.73,3.55,0.0,110,absolute_error,11,5.25,20
0.8066273932253313,0.44088433194488946,0.0,68.8,4.91,0.0,130,poisson,15,9.25,11
0.6103092783505154,0.5527074655559115,0.14285714285714285,55.47,8.4,12.5,50,poisson,2,9.75,5
0.7620029455081,0.46203140019224603,0.14285714285714285,65.77,5.57,12.5,10,squared_error,10,6.75,2
0.3005891016200294,0.7254085229093239,0.5714285714285714,34.44,13.79,50.0,30,squared_error,3,1.25,8
0.8060382916053019,0.4412047420698494,0.0,68.76,4.92,0.0,170,squared_error,13,0.0,7
0.7939617083946979,0.44697212431912847,0.0,67.94,5.1,0.0,170,poisson,8,3.5,15
0.8139911634756994,0.43768023069528994,0.0,69.3,4.81,0.0,150,poisson,12,7.75,9
0.487039764359352,0.6340916372957385,0.2857142857142857,47.1,10.94,25.0,150,absolute_error,4,1.25,2
0.8786450662739321,0.4094841396988145,0.0,73.69,3.93,0.0,90,absolute_error,18,5.5,5
0.5818851251840942,0.5732137135533483,0.14285714285714285,53.54,9.04,12.5,140,poisson,2,8.75,17
0.8868924889543446,0.40595962832425503,0.0,74.25,3.82,0.0,50,absolute_error,15,0.0,11
0.5954344624447717,0.5603973085549504,0.14285714285714285,54.46,8.64,12.5,110,poisson,2,8.75,18
0.8225331369661265,0.43383530919577057,0.0,69.88,4.69,0.0,160,poisson,12,8.5,3
0.43166421207658323,0.6754245434155719,0.5714285714285714,43.34,12.23,50.0,80,squared_error,4,2.5,13
0.884683357879234,0.40692085869913486,0.0,74.1,3.85,0.0,120,absolute_error,12,7.5,13
0.8076583210603829,0.4405639218199295,0.0,68.87,4.9,0.0,130,poisson,15,9.0,15
0.8726067746686302,0.41204742069849404,0.0,73.28,4.01,0.0,30,absolute_error,10,4.75,8
0.8413843888070691,0.42550464594681187,0.0,71.16,4.43,0.0,90,poisson,10,7.75,15
0.4270986745213549,0.6751041332906119,0.5714285714285714,43.03,12.22,50.0,130,squared_error,4,6.0,16
0.81620029455081,0.43671900032041006,0.0,69.45,4.78,0.0,70,poisson,12,4.5,15
0.7609720176730486,0.46267222044216594,0.14285714285714285,65.7,5.59,12.5,20,squared_error,13,3.75,10
0.4530191458026509,0.662287728292214,0.5714285714285714,44.79,11.82,50.0,30,squared_error,4,2.5,14
0.5390279823269514,0.5950016020506248,0.14285714285714285,50.63,9.72,12.5,110,squared_error,6,1.25,11
0.19808541973490426,0.7298942646587633,1.0,27.48,13.93,87.5,170,squared_error,1,3.5,13
0.8172312223858614,0.4360781800704902,0.0,69.52,4.76,0.0,150,squared_error,10,8.5,18
0.32680412371134016,0.6770265940403716,0.5714285714285714,36.22,12.28,50.0,90,squared_error,3,6.75,9
0.6362297496318113,0.531560397308555,0.14285714285714285,57.23,7.74,12.5,140,absolute_error,6,1.5,4
0.6752577319587628,0.5081704581864787,0.14285714285714285,59.88,7.01,12.5,200,poisson,6,9.25,2
0.8131075110456553,0.4380006408202499,0.0,69.24,4.82,0.0,110,poisson,19,0.5,15
0.8175257731958763,0.4360781800704902,0.0,69.54,4.76,0.0,140,poisson,15,6.0,20
0.8082474226804123,0.4402435116949695,0.0,68.91,4.89,0.0,190,squared_error,17,7.25,15
0.8820324005891016,0.40820249919897467,0.0,73.92,3.89,0.0,100,absolute_error,13,7.0,15
0.7988217967599409,0.4447292534444088,0.0,68.27,5.03,0.0,70,poisson,15,4.25,3
0.8808541973490427,0.40852290932393465,0.0,73.84,3.9,0.0,120,absolute_error,16,4.75,19
0.8932253313696613,0.40339634732457547,0.0,74.68,3.74,0.0,130,absolute_error,14,9.75,10
0.8179675994108982,0.4357577699455303,0.0,69.57,4.75,0.0,120,poisson,19,0.25,10
0.8088365243004417,0.43992310157000963,0.0,68.95,4.88,0.0,150,squared_error,10,4.5,2
0.4156111929307805,0.6818327459147709,0.5714285714285714,42.25,12.43,50.0,130,poisson,4,2.0,7
0.8655375552282768,0.4149311118231336,0.0,72.8,4.1,0.0,30,absolute_error,20,0.25,9
0.342120765832106,0.6962512015379686,0.5714285714285714,37.26,12.88,50.0,20,poisson,3,1.0,17
0.8248895434462444,0.43255366869593076,0.0,70.04,4.65,0.0,30,squared_error,15,4.0,12
0.8265095729013254,0.4319128484460109,0.0,70.15,4.63,0.0,60,poisson,15,5.25,17
0.5306332842415317,0.6395386094200577,0.2857142857142857,50.06,11.11,25.0,40,poisson,1,7.0,17
0.801178203240059,0.443447612944569,0.0,68.43,4.99,0.0,180,poisson,8,4.25,20
0.885861561119293,0.40660044857417493,0.0,74.18,3.84,0.0,120,absolute_error,20,9.75,2
0.7973490427098674,0.4453700736943287,0.0,68.17,5.05,0.0,140,poisson,8,1.25,9
0.8692194403534609,0.4133290611983338,0.0,73.05,4.05,0.0,50,absolute_error,20,4.25,2
0.6106038291605301,0.5466196731816726,0.14285714285714285,55.49,8.21,12.5,90,poisson,6,7.75,2
0.8936671575846832,0.40339634732457547,0.0,74.71,3.74,0.0,70,absolute_error,18,7.25,4
0.8219440353460972,0.43415571932073055,0.0,69.84,4.7,0.0,60,poisson,20,7.25,2
0.25434462444771727,0.6914450496635693,1.0,31.3,12.73,87.5,20,squared_error,2,9.75,10
0.9108983799705448,0.39634732457545657,0.0,75.88,3.52,0.0,120,absolute_error,11,7.0,5
0.5450662739322533,0.5911566805511054,0.14285714285714285,51.04,9.6,12.5,160,squared_error,6,1.75,13
0.7997054491899852,0.44408843319448893,0.0,68.33,5.01,0.0,60,squared_error,19,7.0,14
0.8811487481590573,0.40852290932393465,0.0,73.86,3.9,0.0,100,absolute_error,9,2.75,19
0.8195876288659794,0.4351169496956104,0.0,69.68,4.73,0.0,130,poisson,20,6.0,19
0.8195876288659794,0.4351169496956104,0.0,69.68,4.73,0.0,130,squared_error,19,9.25,19
0.8179675994108982,0.4357577699455303,0.0,69.57,4.75,0.0,100,squared_error,13,4.0,18
0.45036818851251836,0.6651714194168535,0.5714285714285714,44.61,11.91,50.0,180,squared_error,4,3.0,3
0.8192930780559645,0.4351169496956104,0.0,69.66,4.73,0.0,120,poisson,18,2.5,5
0.806480117820324,0.4412047420698494,0.0,68.79,4.92,0.0,170,squared_error,17,7.0,13
0.8941089837997053,0.4030759371996155,0.0,74.74,3.73,0.0,190,absolute_error,19,6.0,5
0.2499263622974963,0.6690163409163729,0.8571428571428571,31.0,12.03,75.0,180,squared_error,2,8.0,9
0.8764359351988218,0.41044537007369425,0.0,73.54,3.96,0.0,120,absolute_error,17,5.75,11
0.6484536082474226,0.5235501441845563,0.14285714285714285,58.06,7.49,12.5,120,absolute_error,6,9.25,6
0.8122238586156112,0.43832105094520984,0.0,69.18,4.83,0.0,200,squared_error,15,6.25,15
0.177319587628866,0.7286126241589235,1.0,26.07,13.89,87.5,140,squared_error,1,0.0,17
0.8147275405007363,0.43735982057032996,0.0,69.35,4.8,0.0,100,poisson,16,8.5,10
0.8167893961708393,0.43639859019545013,0.0,69.49,4.77,0.0,90,poisson,20,9.75,6
0.8219440353460972,0.43383530919577057,0.0,69.84,4.69,0.0,60,poisson,11,8.25,10
0.5539027982326951,0.5844280679269466,0.14285714285714285,51.64,9.39,12.5,70,squared_error,6,9.75,13
0.7896907216494845,0.44889458506888813,0.0,67.65,5.16,0.0,60,squared_error,8,6.75,19
0.7871870397643593,0.450176225568728,0.0,67.48,5.2,0.0,180,absolute_error,7,8.75,16
0.7873343151693666,0.44985581544376796,0.0,67.49,5.19,0.0,90,squared_error,8,5.75,15
0.8067746686303386,0.44088433194488946,0.0,68.81,4.91,0.0,90,squared_error,17,3.5,18
0.446980854197349,0.674783723165652,0.5714285714285714,44.38,12.21,50.0,200,poisson,2,7.5,17
0.8032400589101618,0.44248638256968914,0.0,68.57,4.96,0.0,120,poisson,9,5.25,2
0.2684830633284241,0.6552387055430952,0.5714285714285714,32.26,11.6,50.0,190,squared_error,2,4.5,4
0.19587628865979378,0.8045498237744312,1.0,27.33,16.26,87.5,100,absolute_error,1,0.0,8
0.6634756995581736,0.5148990708106376,0.14285714285714285,59.08,7.22,12.5,10,absolute_error,6,4.0,2
0.903681885125184,0.39923101570009606,0.0,75.39,3.61,0.0,70,absolute_error,11,5.0,11
0.3530191458026509,0.6776674142902915,0.5714285714285714,38.0,12.3,50.0,70,squared_error,3,0.75,19
0.43490427098674517,0.6770265940403716,0.5714285714285714,43.56,12.28,50.0,140,squared_error,4,6.75,13
0.8156111929307804,0.4370394104453701,0.0,69.41,4.79,0.0,190,squared_error,9,2.25,7
0.8215022091310751,0.43415571932073055,0.0,69.81,4.7,0.0,150,squared_error,16,6.5,11
0.4179675994108983,0.674463313040692,0.5714285714285714,42.41,12.2,50.0,120,squared_error,4,3.0,12
0.8126656848306331,0.43832105094520984,0.0,69.21,4.83,0.0,160,squared_error,14,5.5,19
0.4179675994108983,0.6827939762896508,0.5714285714285714,42.41,12.46,50.0,120,poisson,4,5.5,15
0.7039764359351988,0.4921499519384812,0.14285714285714285,61.83,6.51,12.5,110,poisson,7,5.25,18
0.8185567010309277,0.4354373598205703,0.0,69.61,4.74,0.0,70,squared_error,13,1.75,14
0.6335787923416788,0.5325216276834347,0.14285714285714285,57.05,7.77,12.5,130,absolute_error,6,0.75,9
0.8139911634756994,0.43768023069528994,0.0,69.3,4.81,0.0,180,poisson,13,8.75,5
0.3938144329896907,0.7029798141621274,0.5714285714285714,40.77,13.09,50.0,160,squared_error,3,9.5,1
0.5695139911634757,0.5735341236783081,0.14285714285714285,52.7,9.05,12.5,110,absolute_error,4,9.0,3
0.7930780559646537,0.44729253444408845,0.0,67.88,5.11,0.0,30,squared_error,12,5.5,5
0.2603829160530191,0.6975328420378084,0.8571428571428571,31.71,12.92,75.0,140,squared_error,2,4.0,2
0.8189985272459499,0.4354373598205703,0.0,69.64,4.74,0.0,70,poisson,12,1.25,16
0.8941089837997053,0.4030759371996155,0.0,74.74,3.73,0.0,170,absolute_error,20,0.75,19
0.8250368188512517,0.43255366869593076,0.0,70.05,4.65,0.0,90,squared_error,20,3.5,19
0.5852724594992637,0.5639218199295098,0.14285714285714285,53.77,8.75,12.5,90,poisson,5,7.5,10
0.8889543446244477,0.40531880807433507,0.0,74.39,3.8,0.0,80,absolute_error,17,6.75,3
0.8228276877761413,0.4335148990708106,0.0,69.9,4.68,0.0,120,poisson,14,4.0,10
0.8092783505154639,0.43992310157000963,0.0,68.98,4.88,0.0,200,squared_error,9,5.5,12
0.3331369661266568,0.6680551105414931,0.5714285714285714,36.65,12.0,50.0,20,squared_error,3,1.5,7
0.8135493372606774,0.43768023069528994,0.0,69.27,4.81,0.0,120,squared_error,12,6.5,10
0.887481590574374,0.40595962832425503,0.0,74.29,3.82,0.0,200,absolute_error,16,1.25,3
0.6444771723122238,0.5257930150592759,0.14285714285714285,57.79,7.56,12.5,10,poisson,5,9.0,4
0.25066273932253313,0.7641781480294778,0.8571428571428571,31.05,15.0,75.0,60,squared_error,2,5.25,3
0.8100147275405006,0.43928228132008973,0.0,69.03,4.86,0.0,170,squared_error,12,0.25,17
0.6564064801178203,0.5190644024351169,0.14285714285714285,58.6,7.35,12.5,200,absolute_error,6,5.0,3
0.8128129602356405,0.4380006408202499,0.0,69.22,4.82,0.0,170,squared_error,13,2.75,9
0.41546391752577316,0.7193207305350848,0.5714285714285714,42.24,13.6,50.0,180,absolute_error,1,9.25,5
0.819440353460972,0.4351169496956104,0.0,69.67,4.73,0.0,140,squared_error,9,1.25,6
0.569219440353461,0.5738545338032681,0.14285714285714285,52.68,9.06,12.5,180,absolute_error,5,0.25,14
0.8786450662739321,0.4094841396988145,0.0,73.69,3.93,0.0,130,absolute_error,8,1.5,6
0.8072164948453608,0.4405639218199295,0.0,68.84,4.9,0.0,50,poisson,19,7.5,5
0.8083946980854196,0.4402435116949695,0.0,68.92,4.89,0.0,100,squared_error,12,1.25,11
0.8200294550810013,0.43479653957065045,0.0,69.71,4.72,0.0,50,squared_error,13,9.75,17
0.5251840942562591,0.6385773790451778,0.2857142857142857,49.69,11.08,25.0,70,poisson,1,5.75,10
0.8055964653902798,0.4415251521948093,0.0,68.73,4.93,0.0,170,poisson,8,8.25,9
0.8973490427098673,0.4017942966997757,0.0,74.96,3.69,0.0,130,absolute_error,15,4.5,1
0.8222385861561118,0.43383530919577057,0.0,69.86,4.69,0.0,100,poisson,20,5.5,14
0.5362297496318114,0.5969240628003845,0.14285714285714285,50.44,9.78,12.5,50,poisson,5,7.75,6
0.9048600883652429,0.39891060557513613,0.0,75.47,3.6,0.0,10,absolute_error,18,9.5,4
0.8254786450662738,0.43255366869593076,0.0,70.08,4.65,0.0,10,poisson,15,6.25,10
0.5484536082474226,0.5882729894264659,0.14285714285714285,51.27,9.51,12.5,20,absolute_error,5,8.5,19
0.8200294550810013,0.43479653957065045,0.0,69.71,4.72,0.0,10,poisson,15,10.0,12
0.874963181148748,0.4110861903236142,0.0,73.44,3.98,0.0,100,absolute_error,19,5.75,18
0.81620029455081,0.43671900032041006,0.0,69.45,4.78,0.0,60,poisson,18,10.0,8
0.8117820324005891,0.43864146107016977,0.0,69.15,4.84,0.0,70,squared_error,10,1.0,10
0.8921944035346097,0.4040371675744953,0.0,74.61,3.76,0.0,70,absolute_error,17,2.0,17
0.6103092783505154,0.5511054149311118,0.14285714285714285,55.47,8.35,12.5,140,poisson,2,9.5,3
0.602061855670103,0.5527074655559115,0.14285714285714285,54.91,8.4,12.5,140,absolute_error,5,7.25,15
0.8114874815905743,0.43864146107016977,0.0,69.13,4.84,0.0,60,poisson,14,8.25,12
0.40765832106038286,0.6840756167894906,0.5714285714285714,41.71,12.5,50.0,140,absolute_error,2,8.5,4
0.8786450662739321,0.4094841396988145,0.0,73.69,3.93,0.0,120,absolute_error,18,3.25,11
0.2328424153166421,0.7254085229093239,1.0,29.84,13.79,87.5,140,poisson,2,1.25,9
0.8110456553755521,0.43896187119512975,0.0,69.1,4.85,0.0,140,squared_error,9,1.75,13
0.8076583210603829,0.4405639218199295,0.0,68.87,4.9,0.0,190,squared_error,13,8.75,4
0.8343151693667158,0.4283883370714514,0.0,70.68,4.52,0.0,60,poisson,20,1.75,17
0.39631811487481583,0.6821531560397308,0.5714285714285714,40.94,12.44,50.0,160,absolute_error,3,2.25,16
0.8131075110456553,0.4380006408202499,0.0,69.24,4.82,0.0,50,squared_error,20,0.75,19
0.8156111929307804,0.43671900032041006,0.0,69.41,4.78,0.0,180,squared_error,13,5.75,4
0.8181148748159056,0.4357577699455303,0.0,69.58,4.75,0.0,170,poisson,18,8.5,11
0.6945508100147274,0.5084908683114386,0.14285714285714285,61.19,7.02,12.5,200,poisson,1,9.75,13
0.8085419734904271,0.43992310157000963,0.0,68.93,4.88,0.0,90,squared_error,13,9.5,20
0.8709867452135492,0.41268824094841394,0.0,73.17,4.03,0.0,60,absolute_error,12,8.75,3
0.8005891016200294,0.44376802306952895,0.0,68.39,5.0,0.0,10,poisson,10,6.5,11
0.5313696612665684,0.600448574174944,0.14285714285714285,50.11,9.89,12.5,40,squared_error,6,7.5,1
0.8625920471281294,0.41621275232297333,0.0,72.6,4.14,0.0,10,squared_error,17,6.0,5
0.5446244477172312,0.5908362704261454,0.14285714285714285,51.01,9.59,12.5,160,absolute_error,5,5.0,2
0.8578792341678939,0.4181352130727331,0.0,72.28,4.2,0.0,20,absolute_error,20,9.5,13
0.3344624447717231,0.6680551105414931,0.5714285714285714,36.74,12.0,50.0,10,squared_error,3,5.25,1
0.8257731958762885,0.4322332585709708,0.0,70.1,4.64,0.0,110,squared_error,16,2.25,16
0.8166421207658321,0.43639859019545013,0.0,69.48,4.77,0.0,100,poisson,10,3.0,15
0.23402061855670103,0.7273309836590836,1.0,29.92,13.85,87.5,90,poisson,2,0.0,12
0.8927835051546391,0.4037167574495354,0.0,74.65,3.75,0.0,180,absolute_error,19,2.0,3
0.5432989690721649,0.5917975008010252,0.14285714285714285,50.92,9.62,12.5,20,absolute_error,4,3.5,18
0.7717231222385862,0.45754565844280676,0.0,66.43,5.43,0.0,10,poisson,14,8.25,15
